CustomerID,Region,Gender,Age,Education Years,Employment Years,Job Category,Retired,Marital Status,Household Size,Household Income,umber Pets,Home Owner,Car Ownership,Car Brand,Car Value,Commute Distance,Political Party,Votes,Credit Card,Credit Card Tenure,Active Lifestyle,TV Watching Hours,Streaming Svcs,Wireless Internet,Smart Phone,Twitter Acct,LinkedIn Acct,Facebook Acct,News Subscriber,Coupon Redemption,Brand Tenure Months,Monthly Spend ProductA,Cumulative Spend ProductA,Monthly Spend ProductB,Cumulative Spend ProductB,Monthly Spend ProductC,Cumulative Spend ProductC,Total Avg Monthly Spend,High Value Customer
8595-XUTENK-7GV,4,Male,21,16,0,Sales,No,Married,6,"$40,000.00",8,1,Own,Domestic,"$6,600",32,Yes,No,Visa,3,Yes,22,Yes,No,No,No,No,Yes,No,1,16,$16.80,$59.48,$119.80,$336.44,$0.00,$0.00,$136.60,0
8598-USALTF-08H,4,Male,55,20,12,Professional,No,Married,2,"$50,000.00",7,1,Lease,Foreign,"$11,900",24,Yes,Yes,Visa,26,No,12,Yes,Yes,Yes,Yes,No,Yes,No,0,48,$33.60,$339.28,$209.00,"$1,884.24",$277.25,"$3,236.16",$519.85,1
8600-EXZEPZ-Y7N,4,Female,33,13,5,Service,No,Married,2,"$52,000.00",5,1,Own,Foreign,"$14,000",28,No,No,Mast,8,No,27,Yes,Yes,Yes,Yes,No,Yes,No,0,23,$16.60,$66.64,$220.80,$960.56,$270.50,"$1,434.54",$507.90,1
8602-EFMEHA-L7G,2,Male,44,16,15,Service,No,Unmarried,1,"$148,000.00",3,1,Own,Domestic,"$37,900",15,No,Yes,Disc,9,Yes,20,Yes,Yes,Yes,Yes,Yes,Yes,No,1,16,$20.20,$71.44,$166.60,$494.68,$156.50,$603.72,$343.30,1
8604-HXWQZU-3LR,1,Female,19,13,0,Sales,No,Unmarried,1,"$28,000.00",0,0,Own,Domestic,"$6,500",22,Yes,No,Othe,1,Yes,16,Yes,No,Yes,No,Yes,No,No,1,7,$12.60,$19.84,$98.00,$98.24,$0.00,$0.00,$110.60,0
8607-AMZELA-S5B,5,Female,57,18,23,Agriculture,No,Unmarried,1,"$472,000.00",0,1,Own,Domestic,"$88,000",19,Yes,No,Disc,17,No,24,No,No,Yes,Yes,Yes,No,No,0,22,$70.80,$262.96,$0.00,$0.00,$0.00,$0.00,$70.80,0
8607-TZSLGG-CGX,2,Female,74,15,11,Sales,No,Unmarried,1,"$114,000.00",2,1,Own,Domestic,"$29,800",28,No,No,AMEX,14,No,23,Yes,No,No,No,No,Yes,Yes,1,22,$29.20,$129.44,$118.20,$506.80,$0.00,$0.00,$147.40,0
8608-OGABQO-XFZ,5,Male,42,8,2,Sales,No,Unmarried,1,"$44,000.00",3,1,NoCar,N/A,$0,28,Yes,No,AMEX,4,No,17,No,No,No,Yes,Yes,No,No,0,6,$13.40,$10.64,$0.00,$0.00,$0.00,$0.00,$13.40,0
8609-KDLWPI-2KT,3,Male,21,16,0,Labor,No,Unmarried,1,"$40,000.00",1,1,Own,Foreign,"$9,200",23,No,No,Visa,3,Yes,23,No,Yes,Yes,Yes,Yes,Yes,No,0,39,$52.80,$419.72,$0.00,$0.00,$181.00,"$1,553.28",$233.80,0
8612-LRUHOZ-UB7,3,Female,32,12,2,Sales,No,Married,2,"$70,000.00",5,0,Own,Domestic,"$17,400",28,No,No,Mast,4,No,11,No,Yes,No,Yes,Yes,No,No,0,17,$17.20,$56.32,$0.00,$0.00,$112.50,$454.92,$129.70,0
8614-KKHWFJ-HPK,5,Male,57,15,6,Sales,No,Married,2,"$146,000.00",9,0,Own,Foreign,"$40,400",17,No,Yes,Visa,18,No,21,No,No,No,No,No,No,Yes,1,48,$55.20,$577.40,$0.00,$0.00,$0.00,$0.00,$55.20,0
8619-BKBHQZ-3WP,1,Female,27,16,3,Agriculture,No,Unmarried,1,"$76,000.00",0,0,Own,Domestic,"$19,000",21,No,No,Visa,9,Yes,20,No,No,Yes,Yes,No,Yes,Yes,1,28,$21.40,$103.20,$0.00,$0.00,$0.00,$0.00,$21.40,0
8619-SWTYFF-86M,1,Male,76,12,29,Crafts,Yes,Married,2,"$58,000.00",2,1,Own,Domestic,"$12,100",20,Yes,No,Visa,34,No,23,No,No,No,No,No,No,Yes,0,64,$49.00,$673.60,$0.00,$0.00,$0.00,$0.00,$49.00,0
8621-DROOEF-9Q9,4,Female,42,16,5,Professional,No,Married,2,"$184,000.00",3,1,Own,Domestic,"$45,600",26,Yes,No,Disc,17,No,16,Yes,No,No,No,Yes,No,Yes,1,36,$59.40,$455.88,$129.20,$865.00,$0.00,$0.00,$188.60,0
8624-ACFLUI-IAT,2,Female,47,13,4,Sales,No,Married,2,"$58,000.00",5,0,Own,Foreign,"$15,300",15,Yes,No,AMEX,29,No,27,No,No,No,No,No,No,Yes,0,60,$62.40,$731.40,$0.00,$0.00,$0.00,$0.00,$62.40,0
8626-NKWYNG-LN8,2,Female,61,9,26,Crafts,No,Married,2,"$196,000.00",4,1,Own,Domestic,"$45,800",20,No,No,Visa,33,Yes,16,No,Yes,Yes,Yes,Yes,No,Yes,0,65,$69.80,$888.28,$0.00,$0.00,$143.25,"$2,223.42",$213.05,0
8628-ULBCLY-YNT,3,Male,47,15,12,Labor,No,Unmarried,1,"$124,000.00",10,1,Own,Domestic,"$35,800",15,No,Yes,AMEX,29,Yes,23,No,No,No,No,No,No,Yes,0,71,$163.20,"$2,317.60",$0.00,$0.00,$0.00,$0.00,$163.20,0
8629-HYFVOR-FTL,3,Female,61,8,9,Sales,No,Unmarried,1,"$50,000.00",1,1,Lease,Foreign,"$19,900",31,Yes,No,Othe,27,Yes,15,No,No,No,Yes,Yes,No,No,0,54,$53.20,$564.88,$0.00,$0.00,$0.00,$0.00,$53.20,0
8629-LVIHRJ-THE,4,Female,74,13,6,Sales,No,Married,2,"$68,000.00",0,1,Lease,Domestic,"$20,200",28,Yes,No,AMEX,23,Yes,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,54,$73.80,$791.48,$191.40,"$2,060.76",$278.75,"$3,683.76",$543.95,1
8632-GOCPQE-72H,1,Male,65,18,3,Professional,No,Married,2,"$72,000.00",6,0,Own,Domestic,"$18,900",27,Yes,Yes,Disc,14,No,18,No,No,No,No,No,Yes,No,0,34,$30.20,$218.12,$0.00,$0.00,$0.00,$0.00,$30.20,0
8635-SSCGQX-N1I,3,Female,78,18,13,Labor,Yes,Married,2,"$18,000.00",0,1,Own,Foreign,"$4,000",28,No,No,Mast,33,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,66,$92.40,"$1,168.16",$188.40,"$2,420.24",$224.75,"$3,517.32",$505.55,1
8638-JHITJS-8LX,2,Male,18,13,0,Labor,No,Married,4,"$30,000.00",0,1,Lease,Foreign,"$4,900",27,No,No,Visa,0,Yes,0,No,Yes,Yes,Yes,Yes,Yes,No,0,12,$45.20,$84.52,$0.00,$0.00,$110.00,$249.96,$155.20,0
8638-OGVKLB-VOI,3,Female,53,13,2,Sales,No,Married,2,"$54,000.00",1,0,Own,Foreign,"$10,200",23,No,No,Mast,7,Yes,15,No,Yes,Yes,Yes,Yes,No,No,0,15,$21.00,$67.52,$0.00,$0.00,$185.25,$673.02,$206.25,0
8639-AUPQYM-25S,2,Male,23,13,0,Professional,No,Unmarried,1,"$32,000.00",2,0,NoCar,N/A,$0,28,No,Yes,Mast,5,Yes,21,Yes,No,No,No,No,No,No,0,30,$40.80,$262.40,$107.00,$631.92,$0.00,$0.00,$147.80,0
8639-PHNKZL-7YL,4,Male,75,20,38,Crafts,Yes,Married,2,"$279,000.00",2,1,Own,Domestic,"$84,000",26,No,No,Disc,37,Yes,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,71,$154.00,"$2,154.64",$276.40,"$3,889.64",$456.25,"$7,645.08",$886.65,1
8641-LPLJYF-Z0V,4,Female,46,13,9,Agriculture,No,Unmarried,1,"$90,000.00",0,1,Own,Foreign,"$27,500",23,No,No,Visa,21,Yes,16,No,No,No,No,No,No,Yes,0,50,$50.00,$525.40,$0.00,$0.00,$0.00,$0.00,$50.00,0
8642-OQPPOH-ANY,2,Male,22,17,0,Labor,No,Unmarried,1,"$42,000.00",4,1,Lease,Domestic,"$12,900",23,No,No,AMEX,3,Yes,16,Yes,Yes,Yes,Yes,Yes,Yes,No,1,6,$14.80,$24.40,$170.80,$176.72,$171.00,$203.10,$356.60,1
8645-HGZYYD-40Y,2,Female,63,21,14,Professional,No,Unmarried,1,"$194,000.00",2,0,Own,Foreign,"$46,100",31,No,Yes,AMEX,22,Yes,25,Yes,Yes,Yes,No,No,Yes,No,0,45,$31.20,$274.28,$160.00,"$1,293.72",$153.00,"$1,636.68",$344.20,1
8648-OEELYD-BUO,4,Male,23,15,2,Labor,No,Unmarried,4,"$52,000.00",1,1,Own,Domestic,"$10,300",25,No,No,Mast,5,Yes,19,Yes,No,No,No,No,Yes,No,1,15,$26.40,$83.32,$126.60,$327.12,$0.00,$0.00,$153.00,0
8652-FHVYTV-733,1,Male,61,9,13,Professional,No,Married,2,"$68,000.00",0,1,Own,Foreign,"$18,900",32,No,Yes,Visa,32,No,14,No,No,No,Yes,No,No,Yes,1,56,$110.80,"$1,224.28",$0.00,$0.00,$0.00,$0.00,$110.80,0
8656-WEOZRQ-XWU,2,Female,75,12,27,Service,Yes,Married,2,"$20,000.00",8,1,Lease,Domestic,"$5,400",29,No,No,Disc,40,Yes,12,No,No,No,Yes,Yes,No,Yes,1,72,$92.00,"$1,388.48",$0.00,$0.00,$0.00,$0.00,$92.00,0
8658-GPCWZV-ENZ,4,Female,40,13,3,Professional,No,Unmarried,1,"$72,000.00",7,1,Own,Domestic,"$17,900",28,No,Yes,Visa,21,No,17,No,No,No,No,Yes,No,No,0,45,$32.80,$292.56,$0.00,$0.00,$0.00,$0.00,$32.80,0
8658-HTCCSR-AK4,1,Female,72,21,29,Labor,Yes,Unmarried,1,"$38,000.00",0,0,Own,Domestic,"$10,300",32,No,Yes,Mast,36,No,12,No,Yes,No,Yes,Yes,No,Yes,0,67,$108.00,"$1,438.60",$0.00,$0.00,$185.50,"$2,963.40",$293.50,1
8660-WIUHTN-TO5,2,Male,76,16,34,Crafts,Yes,Unmarried,1,"$40,000.00",1,0,Own,Foreign,"$8,100",22,No,Yes,Visa,20,No,24,No,No,No,No,No,Yes,Yes,0,49,$30.20,$318.96,$0.00,$0.00,$0.00,$0.00,$30.20,0
8662-IXXFSD-7ZL,5,Female,27,14,5,Labor,No,Unmarried,4,"$156,000.00",13,1,Own,Foreign,"$37,700",26,No,No,Disc,10,Yes,24,No,Yes,Yes,Yes,Yes,Yes,Yes,0,26,$27.60,$141.08,$0.00,$0.00,$135.75,$862.26,$163.35,0
8662-KFTSLI-UZC,5,Female,78,21,38,Labor,Yes,Unmarried,1,"$98,000.00",0,0,Own,Foreign,"$20,700",26,No,Yes,Mast,40,No,21,Yes,Yes,Yes,No,No,Yes,Yes,0,72,$201.20,"$2,943.20",$234.40,"$3,395.48",$353.75,"$5,950.26",$789.35,1
8665-ZTJWBH-V5O,3,Male,46,17,14,Labor,No,Unmarried,1,"$150,000.00",4,1,Own,Foreign,"$45,500",31,No,No,Mast,29,Yes,18,No,No,No,Yes,Yes,Yes,Yes,0,60,$54.20,$599.80,$0.00,$0.00,$0.00,$0.00,$54.20,0
8669-KDTDDR-BQT,4,Male,20,12,1,Agriculture,No,Married,5,"$30,000.00",1,1,Lease,Foreign,"$5,600",31,Yes,No,AMEX,2,Yes,22,No,No,No,Yes,Yes,No,No,0,11,$16.40,$43.64,$0.00,$0.00,$0.00,$0.00,$16.40,0
8671-AKJOZO-KLR,4,Male,21,16,0,Crafts,No,Married,6,"$34,000.00",0,1,Lease,Foreign,"$10,100",21,No,No,Mast,3,Yes,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,39,$69.20,$507.24,$217.60,"$1,651.84",$413.00,"$3,768.48",$699.80,1
8671-YOYDNI-GOD,4,Male,23,18,0,Crafts,No,Married,2,"$120,000.00",0,1,Own,Foreign,"$26,500",32,No,Yes,Disc,5,Yes,25,No,No,No,Yes,Yes,No,Yes,0,14,$33.40,$98.88,$0.00,$0.00,$0.00,$0.00,$33.40,0
8677-REKIVF-1JD,3,Female,74,13,23,Service,No,Unmarried,1,"$167,000.00",0,1,NoCar,N/A,$0,14,No,Yes,Disc,37,No,23,No,No,No,Yes,Yes,No,Yes,0,72,$92.20,"$1,354.36",$0.00,$0.00,$0.00,$0.00,$92.20,0
8678-FRWADD-6I9,4,Female,33,14,6,Service,No,Married,5,"$46,000.00",0,0,Own,Domestic,"$12,300",39,No,No,AMEX,14,No,18,No,No,No,Yes,Yes,No,No,0,31,$21.80,$125.96,$0.00,$0.00,$0.00,$0.00,$21.80,0
8678-YSAVQI-BUM,1,Male,32,19,1,Sales,No,Married,2,"$162,000.00",0,1,Own,Foreign,"$39,900",24,Yes,Yes,Disc,5,No,17,Yes,No,No,No,No,Yes,No,1,18,$19.60,$70.92,$116.40,$383.00,$0.00,$0.00,$136.00,0
8678-ZQSKAK-MOQ,1,Female,51,16,4,Professional,No,Married,5,"$74,000.00",0,1,Own,Domestic,"$17,600",18,Yes,No,Visa,6,No,17,No,No,No,Yes,No,No,No,0,27,$25.20,$139.88,$0.00,$0.00,$0.00,$0.00,$25.20,0
8680-CAWJBT-YV6,4,Male,67,13,6,Sales,Yes,Married,3,"$32,000.00",0,1,Own,Foreign,"$7,500",17,Yes,No,Disc,25,No,12,No,No,No,Yes,Yes,No,No,0,61,$89.00,"$1,056.00",$0.00,$0.00,$0.00,$0.00,$89.00,0
8681-HUTWSX-QII,1,Female,79,18,36,Labor,Yes,Unmarried,1,"$34,000.00",2,1,Lease,Foreign,"$9,600",24,Yes,Yes,Mast,40,No,11,No,No,No,No,No,Yes,Yes,0,72,$190.20,"$2,728.88",$0.00,$0.00,$0.00,$0.00,$190.20,0
8681-LQUWES-XE6,5,Female,79,11,13,Professional,Yes,Married,2,"$54,000.00",0,1,Own,Domestic,"$11,400",22,No,Yes,Disc,38,No,23,No,No,No,No,No,No,Yes,0,69,$75.80,"$1,034.52",$0.00,$0.00,$0.00,$0.00,$75.80,0
8682-RMYBPV-VJC,1,Male,49,17,6,Professional,No,Unmarried,1,"$98,000.00",3,1,Lease,Foreign,"$24,300",24,No,Yes,Disc,2,No,25,Yes,No,Yes,Yes,Yes,Yes,No,0,5,$25.20,$20.88,$153.60,$113.44,$0.00,$0.00,$178.80,0
8685-HTXFEY-GTL,1,Male,79,9,30,Agriculture,Yes,Married,2,"$26,000.00",8,0,Lease,Domestic,"$8,500",24,No,Yes,Visa,40,No,22,No,No,No,Yes,Yes,No,Yes,0,72,$316.20,"$4,497.84",$0.00,$0.00,$0.00,$0.00,$316.20,1
8686-ZDJWCL-YL1,5,Female,28,18,1,Professional,No,Unmarried,1,"$90,000.00",2,0,Own,Domestic,"$26,800",27,No,Yes,AMEX,10,Yes,12,Yes,No,No,No,No,Yes,No,0,28,$53.00,$299.24,$116.40,$614.92,$0.00,$0.00,$169.40,0
8687-PKARKB-0I0,3,Male,64,11,14,Professional,No,Married,2,"$116,000.00",9,1,Lease,Foreign,"$20,000",26,No,No,Visa,7,No,19,No,No,No,No,No,No,No,0,12,$17.20,$45.68,$0.00,$0.00,$0.00,$0.00,$17.20,0
8688-HWWSCW-P1A,3,Female,24,17,0,Sales,No,Married,4,"$54,000.00",8,1,Own,Domestic,"$14,700",24,No,Yes,Othe,6,No,21,No,No,No,No,Yes,No,Yes,0,28,$41.60,$225.08,$0.00,$0.00,$0.00,$0.00,$41.60,0
8691-NEWRIL-2QR,4,Male,37,16,6,Professional,No,Married,3,"$76,000.00",1,1,NoCar,N/A,$0,20,Yes,No,Mast,9,Yes,12,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,25,$23.40,$92.00,$202.80,$994.32,$208.50,"$1,208.40",$434.70,1
8693-AVOSVX-VXT,5,Female,32,14,8,Labor,No,Married,4,"$68,000.00",5,0,Own,Domestic,"$17,700",23,Yes,No,Disc,4,No,18,No,Yes,No,Yes,Yes,No,No,1,11,$27.20,$65.04,$0.00,$0.00,$118.50,$335.64,$145.70,0
8693-GLORSV-LZQ,1,Male,30,12,4,Professional,No,Married,5,"$60,000.00",0,1,Own,Domestic,"$16,500",18,Yes,No,AMEX,6,Yes,22,No,No,No,No,No,No,No,0,22,$15.80,$63.52,$0.00,$0.00,$0.00,$0.00,$15.80,0
8696-AARXBQ-SBQ,5,Female,40,12,5,Sales,No,Unmarried,2,"$58,000.00",0,0,Own,Foreign,"$19,700",24,No,No,Visa,14,No,12,No,Yes,Yes,Yes,Yes,No,No,0,29,$20.60,$131.56,$0.00,$0.00,$128.50,$830.76,$149.10,0
8696-ZFDBUR-ECI,5,Male,53,8,18,Labor,No,Married,2,"$122,000.00",0,1,Own,Foreign,"$35,000",27,No,Yes,Mast,35,No,13,No,No,No,Yes,No,No,Yes,0,66,$138.00,"$1,835.52",$0.00,$0.00,$0.00,$0.00,$138.00,0
8700-OICYFA-DCR,3,Female,35,18,0,Sales,No,Unmarried,1,"$88,000.00",9,0,Own,Domestic,"$19,400",21,No,Yes,Visa,10,No,22,Yes,No,No,No,No,Yes,No,0,24,$28.00,$140.64,$140.40,$613.92,$0.00,$0.00,$168.40,0
8700-OQMSUZ-JN6,5,Female,29,21,0,Sales,No,Married,6,"$36,000.00",2,0,Lease,Domestic,"$8,800",44,No,Yes,Mast,11,Yes,23,No,Yes,Yes,Yes,Yes,Yes,No,0,31,$20.20,$126.84,$0.00,$0.00,$196.00,"$1,475.40",$216.20,0
8700-TZAFBP-L82,1,Female,58,13,10,Sales,No,Unmarried,1,"$70,000.00",1,0,NoCar,N/A,$0,27,No,No,AMEX,15,No,20,No,No,No,No,No,No,Yes,1,32,$14.60,$96.64,$0.00,$0.00,$0.00,$0.00,$14.60,0
8704-ABWOSF-LWO,2,Male,45,20,12,Labor,No,Unmarried,3,"$92,000.00",0,1,Own,Foreign,"$30,600",33,No,No,Disc,28,No,22,Yes,No,No,No,No,Yes,No,0,52,$56.40,$555.92,$147.40,"$1,507.48",$0.00,$0.00,$203.80,0
8709-IEIYSX-9NL,3,Male,31,12,3,Professional,No,Unmarried,3,"$84,000.00",0,0,Own,Domestic,"$20,200",25,No,No,Mast,3,Yes,17,No,No,No,No,No,No,No,0,8,$23.00,$25.28,$0.00,$0.00,$0.00,$0.00,$23.00,0
8711-JOPRPU-AU6,5,Female,32,17,4,Service,No,Unmarried,1,"$52,000.00",0,0,Own,Foreign,"$12,400",19,No,No,Disc,14,Yes,19,No,No,No,No,No,No,No,0,40,$31.00,$244.00,$0.00,$0.00,$0.00,$0.00,$31.00,0
8712-BMUXQO-1OV,3,Female,74,7,11,Sales,Yes,Unmarried,1,"$22,000.00",2,0,Own,Foreign,"$5,400",26,Yes,No,Visa,25,No,16,No,No,No,No,No,No,No,1,41,$37.20,$292.32,$0.00,$0.00,$0.00,$0.00,$37.20,0
8716-VIGELV-5X7,1,Female,35,17,10,Labor,No,Married,4,"$192,000.00",4,1,Own,Domestic,"$48,300",17,No,No,AMEX,17,Yes,17,No,No,No,Yes,Yes,No,Yes,0,64,$75.20,$941.40,$0.00,$0.00,$0.00,$0.00,$75.20,0
8718-DTQJOP-O35,5,Female,69,11,21,Crafts,Yes,Married,4,"$70,000.00",5,0,Own,Domestic,"$17,600",22,No,Yes,Mast,28,No,19,No,No,No,No,Yes,No,Yes,0,65,$59.20,$800.80,$0.00,$0.00,$0.00,$0.00,$59.20,0
8719-HJNFNY-K8Y,2,Female,73,15,7,Sales,Yes,Unmarried,1,"$28,000.00",13,1,Lease,Domestic,"$4,700",28,No,No,AMEX,26,Yes,19,No,No,No,No,No,No,Yes,0,52,$46.80,$450.72,$0.00,$0.00,$0.00,$0.00,$46.80,0
8722-QXBTTE-ZZN,4,Male,43,11,4,Sales,No,Married,2,"$120,000.00",6,0,Own,Foreign,"$36,400",25,No,No,AMEX,11,No,16,No,No,No,No,No,No,Yes,0,30,$27.40,$175.96,$0.00,$0.00,$0.00,$0.00,$27.40,0
8723-NTRQSS-JQZ,4,Male,35,17,2,Sales,No,Unmarried,2,"$44,000.00",5,1,Own,Foreign,"$8,300",31,No,Yes,Disc,3,No,19,Yes,Yes,No,Yes,No,No,No,0,8,$11.00,$11.40,$115.40,$170.72,$110.50,$180.48,$236.90,0
8724-ZFSGUO-JYL,3,Male,68,12,7,Sales,No,Unmarried,1,"$62,000.00",2,0,Lease,Domestic,"$16,500",30,Yes,Yes,Mast,14,No,17,Yes,No,No,No,No,Yes,Yes,0,42,$27.60,$221.20,$110.80,$911.08,$0.00,$0.00,$138.40,0
8727-XEHGFY-33T,2,Male,51,10,3,Sales,No,Married,2,"$70,000.00",0,1,Own,Domestic,"$14,100",27,Yes,No,Visa,14,Yes,16,No,No,No,No,No,No,No,0,41,$28.00,$248.64,$0.00,$0.00,$0.00,$0.00,$28.00,0
8728-EKQQPT-Y6N,2,Female,65,12,29,Service,Yes,Unmarried,1,"$32,000.00",5,0,Own,Domestic,"$9,800",28,Yes,No,AMEX,15,No,25,No,No,No,No,No,Yes,No,0,40,$32.40,$275.92,$0.00,$0.00,$0.00,$0.00,$32.40,0
8731-TFXZCT-ERX,1,Male,41,15,12,Service,No,Unmarried,2,"$136,000.00",1,1,Lease,Foreign,"$44,400",23,Yes,Yes,Mast,3,Yes,15,Yes,Yes,Yes,No,No,Yes,No,1,3,$16.60,$7.32,$139.00,$44.48,$87.50,$72.18,$243.10,0
8733-EDAXNE-8DV,3,Male,47,20,17,Crafts,No,Married,2,"$137,000.00",2,1,Own,Foreign,"$78,100",21,No,Yes,AMEX,29,No,22,Yes,Yes,Yes,No,Yes,Yes,Yes,0,69,$88.20,"$1,178.64",$179.40,"$2,378.40",$182.25,"$2,970.30",$449.85,1
8734-GZXOYQ-8WM,1,Male,79,16,26,Labor,Yes,Unmarried,1,"$38,000.00",6,0,Own,Domestic,"$8,800",25,Yes,Yes,AMEX,39,No,21,No,No,No,Yes,No,No,Yes,0,71,$116.80,"$1,689.44",$0.00,$0.00,$0.00,$0.00,$116.80,0
8735-AQRTUQ-N5C,4,Female,40,21,3,Professional,No,Unmarried,1,"$106,000.00",2,1,Own,Domestic,"$25,800",26,Yes,Yes,Disc,11,Yes,28,Yes,No,No,No,Yes,Yes,Yes,0,23,$26.00,$109.00,$126.80,$504.80,$0.00,$0.00,$152.80,0
8736-BVKWKI-755,5,Female,65,10,34,Labor,No,Unmarried,1,"$221,000.00",7,1,Own,Foreign,"$93,100",27,No,Yes,Mast,35,Yes,21,No,Yes,Yes,Yes,Yes,No,No,0,63,$42.20,$482.24,$0.00,$0.00,$285.75,"$4,261.92",$327.95,1
8742-LWTONK-ER7,5,Male,57,9,11,Sales,No,Married,4,"$108,000.00",1,1,Own,Domestic,"$25,400",27,Yes,Yes,Othe,8,Yes,21,No,No,No,Yes,Yes,No,No,1,27,$14.80,$73.96,$0.00,$0.00,$0.00,$0.00,$14.80,0
8743-OEYNFL-WTY,4,Female,33,10,8,Crafts,No,Married,2,"$50,000.00",7,1,Own,Foreign,"$12,100",24,No,Yes,Disc,15,Yes,20,No,No,No,No,No,No,Yes,0,48,$66.40,$637.68,$0.00,$0.00,$0.00,$0.00,$66.40,0
8745-DMQULS-JO0,2,Male,19,14,0,Sales,No,Married,5,"$46,000.00",0,1,Own,Domestic,"$14,000",42,Yes,No,Visa,1,Yes,16,No,No,No,Yes,Yes,No,Yes,0,18,$64.20,$230.40,$0.00,$0.00,$0.00,$0.00,$64.20,0
8747-UACYSV-BUP,5,Female,69,15,14,Service,No,Unmarried,1,"$146,000.00",12,1,Own,Foreign,"$30,200",29,No,No,AMEX,19,Yes,19,Yes,Yes,Yes,Yes,Yes,Yes,No,0,57,$70.60,$823.48,$190.20,"$2,148.56",$255.25,"$3,284.94",$516.05,1
8748-SLNNYV-3YQ,1,Female,75,19,31,Labor,Yes,Married,5,"$100,000.00",8,1,NoCar,N/A,$0,28,No,Yes,Visa,35,No,14,Yes,Yes,Yes,Yes,Yes,No,Yes,0,71,$93.60,"$1,336.48",$194.00,"$2,608.76",$287.25,"$4,607.22",$574.85,1
8750-FGAPJF-NZS,2,Female,68,14,19,Professional,No,Unmarried,1,"$150,000.00",3,0,Own,Foreign,"$54,700",21,Yes,No,Mast,26,No,22,No,No,No,No,No,No,Yes,0,58,$56.80,$641.44,$0.00,$0.00,$0.00,$0.00,$56.80,0
8751-OQXFAA-J60,2,Male,23,16,0,Service,No,Unmarried,4,"$30,000.00",0,0,Lease,Foreign,"$6,600",18,No,Yes,Visa,5,No,20,No,No,No,No,No,No,Yes,0,24,$28.00,$141.16,$0.00,$0.00,$0.00,$0.00,$28.00,0
8752-HFQFOE-73Z,1,Male,27,9,3,Professional,No,Married,4,"$64,000.00",0,1,Own,Foreign,"$18,700",34,No,Yes,AMEX,9,Yes,24,No,No,No,No,No,No,Yes,1,41,$41.60,$356.48,$0.00,$0.00,$0.00,$0.00,$41.60,0
8752-ILSFDO-GD9,1,Male,62,19,2,Sales,No,Married,2,"$54,000.00",5,1,Own,Foreign,"$11,400",27,No,Yes,Disc,34,Yes,24,Yes,Yes,Yes,Yes,Yes,No,Yes,1,68,$173.40,"$2,429.44",$183.40,"$2,385.00",$280.00,"$4,477.68",$636.80,1
8752-KNMEWM-MGM,3,Male,19,11,0,Sales,No,Married,3,"$46,000.00",0,1,Own,Domestic,"$14,000",18,Yes,No,AMEX,1,Yes,18,No,No,No,Yes,Yes,No,Yes,0,22,$26.80,$136.44,$0.00,$0.00,$0.00,$0.00,$26.80,0
8754-ZYGJGX-J6Z,2,Female,24,19,0,Sales,No,Married,4,"$44,000.00",2,1,Lease,Foreign,"$10,900",25,No,No,AMEX,6,Yes,23,Yes,No,Yes,Yes,No,Yes,Yes,0,50,$51.80,$519.60,$158.40,"$1,445.08",$0.00,$0.00,$210.20,0
8757-CIJMDF-6TD,2,Male,35,20,3,Professional,No,Married,4,"$196,000.00",1,1,Own,Domestic,"$52,400",29,Yes,No,Disc,4,Yes,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,13,$24.60,$66.76,$186.80,$462.88,$190.00,$566.76,$401.40,1
8759-ITPNSL-XL6,5,Male,25,17,0,Professional,No,Unmarried,1,"$38,000.00",2,1,Lease,Domestic,"$6,700",26,Yes,Yes,Visa,7,Yes,21,No,No,No,Yes,Yes,No,No,0,56,$48.80,$559.64,$0.00,$0.00,$0.00,$0.00,$48.80,0
8759-LXAEUZ-V6U,3,Female,30,12,1,Sales,No,Unmarried,2,"$100,000.00",1,1,NoCar,N/A,$0,28,Yes,Yes,Othe,2,No,18,No,No,No,Yes,Yes,Yes,No,0,3,$12.00,$5.36,$0.00,$0.00,$0.00,$0.00,$12.00,0
8762-XYJFZL-3L7,4,Female,19,14,0,Sales,No,Married,6,"$36,000.00",4,0,Own,Domestic,"$9,400",18,Yes,Yes,Mast,1,Yes,28,Yes,No,Yes,No,No,Yes,Yes,0,12,$70.60,$144.88,$132.00,$272.36,$0.00,$0.00,$202.60,0
8763-QYSMSO-QJE,2,Male,49,15,3,Sales,No,Married,4,"$72,000.00",2,1,Own,Domestic,"$15,200",21,No,Yes,Disc,11,No,20,No,Yes,Yes,Yes,Yes,No,No,1,16,$22.60,$74.20,$0.00,$0.00,$181.00,$677.04,$203.60,0
8765-JDCAXZ-S3V,5,Male,51,19,23,Agriculture,No,Married,2,"$143,000.00",0,1,Own,Foreign,"$75,700",20,No,No,Disc,30,No,13,Yes,Yes,No,No,No,Yes,Yes,0,60,$39.60,$474.24,$147.00,"$1,701.20",$172.50,"$2,472.78",$359.10,1
