CustomerID,Region,Gender,Age,Education_Years,Employment_Years,Job_Category,Retired,Marital_Status,Household_Size,Household_Income,Number_Pets,Home_Owner,Car_Ownership,Car_Brand,Car_Value,Commute_Distance,Political_Party,Votes,Credit_Card,Credit_Card_Tenure,Active_Lifestyle,TV_Watching_Hours,Streaming_Svcs,Wireless_Internet,Smart_Phone,Twitter_Acct,LinkedIn_Acct,Facebook_Acct,News_Subscriber,Coupon_Redemption,Brand_Tenure_Months,Monthly_Spend_ProductA,Cumulative_Spend_ProductA,Monthly_Spend_ProductB,Cumulative_Spend_ProductB,Monthly_Spend_ProductC,Cumulative_Spend_ProductC,Total_Avg_Monthly_Spend,High_Value_Customer
8260-XNGQFH-T8E,4,Female,73,13,33,Crafts,0,Unmarried,1,113000.0,0,1,Own,Foreign,60500,25,0,1,Mast,31,1,26,0,0,0,1,1,0,1,0,60,114.4,1387.28,0.0,0.0,0.0,0.0,114.4,0
8266-FRTLWJ-0DV,4,Female,28,11,1,Sales,0,Married,4,30000.0,3,1,Own,Domestic,7100,15,1,0,Visa,10,1,21,0,0,0,0,0,0,1,0,65,51.2,675.92,0.0,0.0,0.0,0.0,51.2,0
8267-MZTNYW-CEQ,5,Female,75,11,6,Professional,1,Unmarried,1,30000.0,6,1,Lease,Foreign,7100,16,0,0,Amex,30,0,24,0,0,0,0,0,0,0,0,62,78.2,992.16,0.0,0.0,0.0,0.0,78.2,0
8268-VLELYK-IJK,5,Female,47,10,17,Service,0,Unmarried,1,136000.0,0,1,Own,Foreign,40500,26,0,0,Visa,16,0,15,0,0,0,0,0,0,0,0,28,31.8,171.12,0.0,0.0,0.0,0.0,31.8,0
8278-ZKAUGN-EID,5,Female,74,8,3,Sales,0,Married,2,42000.0,1,0,Own,Domestic,7400,30,1,1,Othe,18,1,22,0,0,0,0,0,0,0,0,38,30.2,227.04,0.0,0.0,0.0,0.0,30.2,0
8286-HQYYPB-ANL,4,Female,31,15,1,Sales,0,Married,4,64000.0,1,1,Own,Domestic,11800,16,0,0,Visa,13,1,14,0,1,1,1,0,1,1,0,26,35.4,174.28,0.0,0.0,171.5,1010.76,206.9,0
8291-HWWGLV-68E,5,Male,34,9,11,Service,0,Unmarried,1,46000.0,3,1,Own,Domestic,8000,31,0,0,Visa,16,1,19,0,0,0,0,1,0,0,0,35,33.8,220.32,0.0,0.0,0.0,0.0,33.8,0
8295-DLFLWB-M19,4,Male,58,16,11,Professional,0,Unmarried,1,133000.0,0,0,Own,Domestic,57500,31,1,0,Disc,28,0,16,0,0,0,0,0,0,1,0,67,70.8,926.6,0.0,0.0,0.0,0.0,70.8,0
8297-DXUNEJ-3AN,2,Male,45,14,14,Service,0,Married,3,112000.0,3,0,Own,Domestic,25900,25,0,0,Amex,11,0,13,0,0,0,0,0,1,1,0,33,51.6,349.08,0.0,0.0,0.0,0.0,51.6,0
8301-RODDKK-2SL,3,Female,27,18,2,Labor,0,Married,5,40000.0,1,1,Own,Domestic,10200,26,0,1,Mast,9,0,20,1,0,0,0,0,0,0,0,15,22.4,63.72,128.8,366.6,0.0,0.0,151.2,0
8303-DNPIXO-QD5,4,Female,58,11,13,Professional,0,Married,2,118000.0,0,1,Own,Domestic,35900,15,1,0,Visa,13,1,13,0,0,0,1,1,0,0,0,29,43.0,264.44,0.0,0.0,0.0,0.0,43.0,0
8303-FMTTXN-4DO,5,Female,73,11,33,Service,1,Unmarried,3,26000.0,0,1,Lease,Domestic,7000,26,0,0,Visa,38,1,25,0,0,0,0,0,0,1,0,72,176.2,2605.8,0.0,0.0,0.0,0.0,176.2,0
8305-NFQKBL-UMP,1,Female,58,17,8,Labor,1,Unmarried,1,32000.0,9,1,Own,Foreign,9000,21,0,1,Mast,39,1,19,1,0,0,0,0,0,1,0,71,175.8,2480.4,109.8,1598.36,0.0,0.0,285.6,1
8310-FGTMBP-9R4,1,Male,21,14,1,Service,0,Unmarried,2,44000.0,1,0,Lease,Domestic,10300,24,1,1,Visa,3,0,19,1,0,0,0,0,1,1,0,24,14.6,53.2,92.4,401.84,0.0,0.0,107.0,0
8311-ZQBQDO-7GB,4,Female,20,15,0,Labor,0,Married,3,70000.0,0,1,Own,Domestic,17800,21,0,1,Amex,2,0,18,0,0,0,0,0,0,0,0,14,22.0,55.28,0.0,0.0,0.0,0.0,22.0,0
8318-FEMEWF-RX3,1,Male,73,15,36,Labor,0,Married,2,127000.0,2,1,Own,Domestic,65200,29,0,0,Disc,38,0,19,1,1,1,1,1,1,1,0,70,150.0,2081.36,220.8,2938.12,346.0,5757.3,716.8,1
8318-XAZBYB-86A,5,Female,70,16,28,Service,0,Married,2,179000.0,3,1,Own,Domestic,86900,22,1,1,Disc,39,1,24,0,0,0,1,1,0,1,0,72,230.8,3310.96,0.0,0.0,0.0,0.0,230.8,0
8319-QEUOTE-5VG,4,Female,21,13,0,Sales,0,Unmarried,1,30000.0,5,1,Own,Domestic,5600,38,1,1,Mast,4,1,17,0,0,0,0,0,0,0,0,11,17.8,35.56,0.0,0.0,0.0,0.0,17.8,0
8319-XZASXD-7S2,4,Male,40,14,1,Sales,0,Married,4,88000.0,8,0,Own,Domestic,20300,22,1,0,Disc,22,0,19,1,1,1,0,0,1,0,1,53,74.4,795.48,146.0,1461.08,147.75,1870.02,368.15,1
8320-RHDUKH-ZP6,5,Male,47,17,3,Sales,0,Unmarried,2,68000.0,0,1,Lease,Foreign,16600,30,0,1,Amex,9,1,18,1,1,1,1,1,1,0,1,13,14.6,29.32,178.6,414.28,199.0,547.62,392.2,1
8322-XUWDGZ-MFT,1,Male,24,14,1,Sales,0,Married,5,92000.0,9,1,Own,Domestic,25500,34,1,0,Amex,6,0,17,1,1,1,0,0,1,0,0,39,20.2,156.76,116.8,843.08,168.0,1578.3,305.0,1
8324-ELSJRI-FZP,2,Female,39,15,2,Sales,0,Unmarried,4,46000.0,0,1,Own,Foreign,14900,29,0,1,Othe,7,0,26,0,0,0,0,0,0,0,0,21,16.8,75.4,0.0,0.0,0.0,0.0,16.8,0
8325-ZRCRQV-455,1,Female,47,17,6,Professional,0,Married,2,108000.0,2,0,Own,Domestic,22400,32,1,1,Mast,26,0,17,1,1,1,1,0,1,1,1,53,69.0,724.28,151.8,1600.96,151.0,1871.1,371.8,1
8327-GSWQDE-26L,1,Female,41,11,9,Crafts,0,Unmarried,1,74000.0,2,1,Own,Domestic,18700,39,1,1,Disc,4,0,25,0,0,0,1,1,0,0,1,11,9.2,18.76,0.0,0.0,0.0,0.0,9.2,0
8327-RBGUNG-MBN,2,Female,58,11,16,Professional,0,Unmarried,1,82000.0,0,1,Lease,Domestic,21100,24,0,0,Visa,38,1,20,0,0,0,1,1,0,1,0,71,143.6,1971.28,0.0,0.0,0.0,0.0,143.6,0
8330-HXKTOD-G48,5,Female,69,17,3,Sales,1,Unmarried,1,20000.0,8,0,Lease,Domestic,5400,31,0,1,Amex,6,0,27,0,0,0,1,1,0,0,0,17,14.0,45.04,0.0,0.0,0.0,0.0,14.0,0
8332-KYRZRM-FC3,1,Male,23,12,1,Sales,0,Unmarried,1,48000.0,0,0,Own,Domestic,13500,22,0,0,Visa,5,1,20,0,0,1,1,1,0,0,1,17,21.6,78.04,0.0,0.0,0.0,0.0,21.6,0
8334-ESOTTN-G88,2,Male,28,14,5,Agriculture,0,Unmarried,2,66000.0,2,0,Own,Foreign,17800,24,0,0,Visa,6,1,22,0,0,0,0,0,0,0,0,6,20.0,39.36,0.0,0.0,0.0,0.0,20.0,0
8335-ZOKNFJ-H8X,3,Female,35,20,4,Service,0,Unmarried,1,154000.0,4,0,Own,Foreign,45700,21,0,0,Amex,11,0,16,1,1,1,0,0,1,0,0,31,36.2,209.52,129.2,762.12,142.0,1050.06,307.4,1
8336-FKVSKN-ZRS,5,Female,33,9,4,Professional,0,Married,4,46000.0,5,1,Lease,Foreign,15900,31,0,0,Mast,8,1,22,0,0,0,0,0,0,0,1,36,29.8,205.04,0.0,0.0,0.0,0.0,29.8,0
8337-LBJLMF-W2R,1,Male,59,18,11,Professional,0,Unmarried,1,106000.0,1,1,Own,Foreign,18600,17,0,0,Disc,27,1,20,0,0,0,1,1,0,1,0,56,60.4,699.96,0.0,0.0,0.0,0.0,60.4,0
8342-BCCKIG-4AN,3,Male,63,18,6,Sales,0,Unmarried,1,180000.0,0,1,Own,Foreign,45600,17,0,1,Disc,30,1,17,1,0,1,1,1,1,1,0,60,79.4,924.2,177.6,2065.32,0.0,0.0,257.0,0
8344-XAYROR-07W,1,Female,49,16,4,Sales,0,Unmarried,2,88000.0,2,0,Own,Domestic,19300,31,0,1,Disc,3,0,18,0,1,0,1,1,1,0,0,12,23.6,51.72,0.0,0.0,111.0,293.46,134.6,0
8344-YNPUTQ-BS9,5,Female,54,14,11,Service,0,Married,5,108000.0,0,1,Own,Domestic,56700,15,1,0,Disc,34,0,20,1,1,1,1,1,1,1,1,69,103.6,1431.48,193.0,2719.12,263.0,4432.74,559.6,1
8346-PSWQNN-C1W,2,Male,31,18,4,Service,0,Unmarried,2,112000.0,5,0,Own,Foreign,28600,27,0,1,Amex,7,0,20,1,0,1,1,0,0,0,0,9,15.2,25.12,112.8,177.6,0.0,0.0,128.0,0
8346-VQWOHD-RDX,2,Female,26,18,1,Labor,0,Unmarried,1,36000.0,6,1,Lease,Foreign,11700,29,0,0,Amex,8,0,17,1,1,1,1,1,0,0,0,16,26.8,91.24,157.4,475.32,132.25,497.22,316.45,1
8347-DIRIVI-L25,4,Female,45,7,6,Sales,0,Unmarried,1,74000.0,0,0,Own,Foreign,23000,25,0,0,Visa,11,0,10,0,0,0,1,1,0,0,0,29,21.8,129.36,0.0,0.0,0.0,0.0,21.8,0
8350-CWQQCH-O07,2,Male,26,19,0,Professional,0,Unmarried,1,72000.0,9,1,Own,Foreign,13400,12,1,1,Amex,8,1,16,1,1,0,0,0,1,0,0,14,18.8,67.4,119.8,347.36,107.25,306.18,245.85,0
8352-CUJWGY-KS0,3,Female,24,18,0,Service,0,Married,2,70000.0,1,1,Own,Foreign,13800,34,0,0,Amex,5,1,15,1,0,0,0,0,1,0,0,11,24.0,56.32,116.4,229.72,0.0,0.0,140.4,0
8352-DDCMXT-MW4,5,Female,61,17,6,Sales,0,Married,4,135000.0,1,1,Own,Foreign,72900,14,1,1,Disc,14,0,13,0,0,0,0,0,0,1,0,31,30.8,239.32,0.0,0.0,0.0,0.0,30.8,0
8353-KMZTWC-UIP,5,Male,78,17,5,Sales,1,Married,2,26000.0,0,1,Lease,Foreign,6500,39,1,1,Mast,36,0,22,1,0,0,0,0,1,1,1,68,124.6,1650.2,139.0,1765.52,0.0,0.0,263.6,0
8355-XJIMQE-DLS,4,Female,23,18,0,Sales,0,Married,5,36000.0,11,1,Own,Foreign,9700,23,0,0,Disc,4,0,24,0,0,0,0,0,0,0,0,7,15.0,25.84,0.0,0.0,0.0,0.0,15.0,0
8365-TUAPOY-AFJ,4,Female,70,16,29,Labor,1,Unmarried,1,180000.0,0,1,Lease,Domestic,40200,24,0,0,Amex,27,0,14,0,0,0,0,0,0,1,0,57,35.2,442.16,0.0,0.0,0.0,0.0,35.2,0
8366-QJOKTN-CCN,3,Female,56,17,6,Sales,0,Unmarried,1,40000.0,1,1,Lease,Domestic,6200,37,0,0,Visa,27,0,19,0,0,0,0,1,1,0,0,55,67.6,721.2,0.0,0.0,0.0,0.0,67.6,0
8369-MBTIPE-9QA,4,Male,23,11,2,Sales,0,Married,3,84000.0,0,0,Own,Domestic,22600,20,1,0,Disc,5,0,32,0,0,0,1,1,0,0,0,26,32.6,173.28,0.0,0.0,0.0,0.0,32.6,0
8371-YMOQRS-JP1,3,Female,43,9,12,Professional,0,Unmarried,1,84000.0,2,0,Own,Domestic,17900,26,0,1,Othe,9,0,21,0,0,0,1,0,0,0,0,18,20.4,77.8,0.0,0.0,0.0,0.0,20.4,0
8372-ZSWGHU-LH8,1,Male,48,19,11,Crafts,0,Married,2,192000.0,0,1,Own,Domestic,45400,27,0,0,Disc,10,0,15,0,0,1,1,0,1,0,1,18,17.6,63.92,0.0,0.0,0.0,0.0,17.6,0
8373-CDDHIB-T5D,5,Female,50,14,2,Sales,0,Married,2,52000.0,2,1,Own,Domestic,13300,35,1,1,Mast,24,1,17,0,0,0,0,1,0,1,0,53,73.4,802.2,0.0,0.0,0.0,0.0,73.4,0
8373-JNKITA-4O5,3,Male,51,11,12,Professional,0,Unmarried,1,80000.0,1,1,Own,Foreign,21000,25,0,1,Visa,22,1,21,0,0,0,0,0,0,1,0,40,34.2,299.32,0.0,0.0,0.0,0.0,34.2,0
8383-JVJKFW-JBZ,1,Male,37,11,6,Sales,0,Unmarried,1,52000.0,3,0,Own,Foreign,9600,24,1,1,Visa,19,0,20,0,0,0,0,0,0,1,1,60,47.8,592.28,0.0,0.0,0.0,0.0,47.8,0
8386-GDXPAT-AF7,2,Male,55,11,13,Professional,0,Married,3,122000.0,0,1,Own,Domestic,33600,13,1,1,Amex,14,1,18,0,0,0,1,1,0,0,1,30,40.2,249.88,0.0,0.0,0.0,0.0,40.2,0
8386-JTJBGF-K6C,1,Female,62,17,26,Labor,0,Unmarried,1,160000.0,0,1,Lease,Foreign,54200,27,0,0,Disc,7,0,20,1,1,1,0,0,0,0,1,23,37.8,147.44,153.0,658.4,153.25,790.44,344.05,1
8388-HSESXY-LG4,4,Male,46,13,9,Professional,0,Unmarried,1,136000.0,0,0,Own,Domestic,37700,22,0,1,Mast,13,1,26,0,0,1,1,0,0,0,0,29,24.4,159.64,0.0,0.0,0.0,0.0,24.4,0
8388-XXPVWM-V0N,5,Female,70,20,19,Service,1,Unmarried,1,42000.0,0,1,Own,Domestic,11400,16,0,0,Disc,26,1,23,0,1,1,1,0,1,0,0,41,23.2,163.08,0.0,0.0,171.5,1702.98,194.7,0
8389-PNASXX-NKE,5,Female,35,15,1,Sales,0,Unmarried,1,102000.0,7,1,Own,Foreign,33200,38,1,1,Amex,17,0,11,0,0,0,1,1,0,1,0,29,36.0,226.72,0.0,0.0,0.0,0.0,36.0,0
8390-RSQBFF-Q3F,4,Female,33,19,3,Professional,0,Married,6,86000.0,0,1,Own,Domestic,12000,29,1,0,Mast,15,1,16,1,1,1,1,1,1,1,0,66,54.4,753.76,159.6,2009.48,153.0,2486.22,367.0,1
8395-BLTIRZ-TKI,1,Male,69,10,10,Professional,1,Married,2,18000.0,1,1,Lease,Domestic,4800,17,0,0,Amex,13,0,0,0,0,0,1,1,0,0,0,38,45.4,319.96,0.0,0.0,0.0,0.0,45.4,0
8396-JZZAGP-FB1,4,Male,59,16,27,Service,0,Unmarried,1,143000.0,1,0,Own,Foreign,58500,23,0,0,Visa,40,1,25,0,0,0,0,0,0,1,0,72,88.8,1284.08,0.0,0.0,0.0,0.0,88.8,0
8399-DFHIXN-C78,5,Male,31,15,1,Sales,0,Unmarried,1,112000.0,3,1,Lease,Foreign,36400,25,1,1,Amex,2,1,19,0,1,1,1,0,0,0,0,10,13.8,38.04,0.0,0.0,105.75,231.48,119.55,0
8402-HZXJJU-CZ7,4,Male,57,17,16,Professional,0,Unmarried,1,186000.0,4,1,Own,Foreign,40400,24,0,1,Mast,22,0,30,0,0,1,1,1,0,0,0,51,32.0,318.4,0.0,0.0,0.0,0.0,32.0,0
8402-SILWTV-4YR,4,Male,58,19,20,Service,0,Married,2,1073000.0,8,1,Own,Domestic,77600,32,1,1,Disc,37,1,28,0,1,0,0,1,0,1,0,72,187.6,2714.48,0.0,0.0,224.5,3809.7,412.1,1
8403-BESKUS-UZZ,4,Female,30,21,0,Sales,0,Married,3,70000.0,8,0,Own,Domestic,7000,21,0,0,Mast,12,0,18,1,1,1,0,0,1,0,0,62,95.2,1173.32,168.2,2031.92,247.75,3729.54,511.15,1
8405-GXTJBV-W7N,4,Female,67,10,35,Service,1,Unmarried,1,44000.0,2,1,Own,Domestic,9700,22,0,0,Visa,30,0,14,0,1,1,1,1,0,1,1,60,65.2,798.0,0.0,0.0,203.5,2967.3,268.7,0
8408-UEGWLN-TI2,5,Male,36,19,1,Sales,0,Married,2,54000.0,4,1,Own,Foreign,15800,35,1,1,Disc,18,1,19,1,1,1,1,1,1,1,0,62,88.8,1120.04,222.0,2653.4,206.0,2896.56,516.8,1
8410-FQPPXE-I4J,2,Female,38,17,8,Professional,0,Married,2,112000.0,0,1,Own,Domestic,29100,23,1,0,Mast,20,0,21,0,0,0,0,0,0,1,0,44,44.8,415.36,0.0,0.0,0.0,0.0,44.8,0
8411-UWVCAW-3GO,2,Female,59,9,21,Professional,0,Unmarried,1,152000.0,1,1,Own,Foreign,18400,35,0,0,Visa,38,1,25,0,0,0,0,0,0,0,0,71,225.0,3106.68,0.0,0.0,0.0,0.0,225.0,0
8412-NAJJWQ-94G,1,Female,58,13,16,Crafts,0,Unmarried,1,198000.0,7,1,Own,Foreign,36000,20,1,0,Mast,40,0,19,0,0,0,0,0,0,1,0,72,196.2,2762.04,0.0,0.0,0.0,0.0,196.2,0
8413-ZLZZJN-0CC,4,Male,57,17,25,Labor,1,Unmarried,1,26000.0,5,1,Own,Domestic,6400,41,1,1,Disc,39,1,19,1,0,0,0,1,1,1,1,71,156.0,2267.84,159.6,2217.88,0.0,0.0,315.6,1
8420-OPDZZQ-PI8,3,Female,72,7,17,Sales,1,Married,2,30000.0,13,0,Lease,Domestic,7000,23,0,0,Visa,21,0,24,0,0,0,0,0,0,0,1,45,27.4,241.96,0.0,0.0,0.0,0.0,27.4,0
8421-DYVXGZ-ZT3,4,Male,45,18,1,Sales,0,Unmarried,1,76000.0,0,1,Own,Domestic,15800,20,0,0,Mast,13,0,22,0,0,0,1,1,0,1,0,25,27.4,150.52,0.0,0.0,0.0,0.0,27.4,0
8424-YHPPTH-JYP,2,Female,31,20,0,Sales,0,Married,4,118000.0,6,0,Own,Foreign,34200,22,0,1,Mast,13,1,28,1,1,1,1,1,1,0,1,28,43.0,259.44,264.6,1474.76,379.25,2505.96,686.85,1
8426-APYNMT-ZPR,3,Male,70,11,42,Labor,1,Married,4,30000.0,4,1,Own,Domestic,7200,16,1,0,Mast,37,0,21,0,0,0,0,0,0,1,0,67,80.8,1048.76,0.0,0.0,0.0,0.0,80.8,0
8431-XMATPP-4OL,4,Male,24,17,1,Crafts,0,Married,4,42000.0,2,1,Own,Foreign,11700,33,1,0,Disc,6,1,18,0,0,0,1,1,0,0,0,15,11.8,41.32,0.0,0.0,0.0,0.0,11.8,0
8436-MBFTPR-A8H,2,Male,55,17,6,Sales,0,Unmarried,1,54000.0,0,0,Lease,Domestic,11500,16,0,0,Othe,20,1,15,0,0,0,0,1,0,0,1,47,23.2,199.32,0.0,0.0,0.0,0.0,23.2,0
8437-CJFCTT-NW8,1,Male,23,18,0,Professional,0,Married,4,44000.0,2,1,Own,Domestic,11500,16,0,0,Mast,1,1,26,0,0,0,0,0,0,0,1,5,16.6,21.32,0.0,0.0,0.0,0.0,16.6,0
8438-AHNURO-0GW,5,Female,23,12,2,Professional,0,Unmarried,1,44000.0,0,1,Own,Domestic,7800,25,1,1,Mast,6,1,20,0,0,0,0,0,0,0,0,13,20.0,52.52,0.0,0.0,0.0,0.0,20.0,0
8438-ZMTWWO-5I8,1,Male,74,18,29,Labor,1,Unmarried,1,132000.0,0,0,Own,Domestic,30700,26,0,0,Disc,18,1,14,1,1,1,1,1,1,0,0,40,43.0,359.8,137.4,1062.6,184.0,1655.1,364.4,1
8439-MLNLCT-L4Y,5,Female,66,15,17,Professional,0,Unmarried,1,128000.0,7,1,Lease,Foreign,27500,27,0,0,Amex,37,0,20,0,0,0,0,0,0,0,0,71,44.6,616.92,0.0,0.0,0.0,0.0,44.6,0
8446-TMJWQX-AK5,2,Male,51,12,8,Professional,0,Married,2,86000.0,0,1,Own,Domestic,18600,27,0,0,Visa,31,1,23,0,0,0,1,1,0,1,0,64,139.4,1884.56,0.0,0.0,0.0,0.0,139.4,0
8447-RADRWX-LVS,1,Male,44,16,8,Professional,0,Married,4,100000.0,0,1,Own,Domestic,20500,20,1,0,Amex,13,1,23,0,0,0,0,0,0,1,1,37,23.0,147.48,0.0,0.0,0.0,0.0,23.0,0
8450-EXSYSZ-18C,2,Female,19,14,0,Professional,0,Married,4,42000.0,2,0,Own,Domestic,11700,14,1,0,Visa,1,0,20,0,0,0,1,0,1,0,0,6,8.0,13.08,0.0,0.0,0.0,0.0,8.0,0
8451-CKLLGR-V0U,1,Male,78,16,11,Sales,0,Married,2,32000.0,1,0,Own,Foreign,9100,23,0,0,Mast,32,0,20,0,0,0,0,0,0,1,0,69,86.6,1238.84,0.0,0.0,0.0,0.0,86.6,0
8454-PPQHVD-6TF,4,Male,23,18,0,Professional,0,Unmarried,1,180000.0,6,1,Own,Foreign,50400,22,0,1,Disc,2,0,24,1,1,1,1,1,1,0,1,6,17.8,30.84,158.2,170.68,234.75,265.2,410.75,1
8454-WYVBYJ-22N,2,Female,75,15,11,Professional,0,Married,2,148000.0,0,0,Own,Domestic,27700,24,1,1,Mast,30,1,14,1,0,0,1,1,1,1,1,50,84.2,850.0,156.8,1543.24,0.0,0.0,241.0,0
8458-ZNONLP-7AN,5,Male,23,13,2,Labor,0,Married,5,48000.0,7,1,Own,Foreign,8600,30,0,0,Amex,5,1,20,1,1,1,1,1,1,0,0,58,48.4,523.56,180.4,2126.92,262.5,3655.26,491.3,1
8461-NKNYYN-7KK,2,Male,66,11,13,Professional,0,Unmarried,1,64000.0,3,0,Lease,Foreign,14900,22,0,1,Visa,13,0,23,0,0,0,1,1,0,1,0,17,30.0,100.68,0.0,0.0,0.0,0.0,30.0,0
8461-SHTZXD-O8R,5,Female,33,13,5,Sales,0,Married,4,104000.0,2,1,Own,Domestic,33800,37,0,0,Disc,15,1,28,1,1,1,1,1,1,0,0,43,57.8,516.2,237.2,2028.68,274.25,2901.54,569.25,1
8464-JISBRT-SVF,3,Male,78,18,4,Professional,1,Married,2,18000.0,7,1,Lease,Domestic,3100,28,1,1,Visa,39,1,0,0,1,1,1,1,1,1,0,71,186.0,2656.04,0.0,0.0,239.25,4085.7,425.25,1
8464-XDFEKQ-0KD,2,Female,57,10,9,Sales,0,Unmarried,2,136000.0,4,0,Own,Foreign,35400,24,1,1,Disc,37,0,16,0,0,0,1,1,0,1,0,69,58.4,844.6,0.0,0.0,0.0,0.0,58.4,0
8469-HTGXQY-IXQ,1,Male,23,13,1,Professional,0,Married,4,52000.0,2,1,Own,Domestic,9800,19,0,0,Visa,5,1,22,1,0,0,1,1,0,0,0,28,34.0,182.2,131.6,758.48,0.0,0.0,165.6,0
8473-QOGKST-OJ6,4,Male,24,14,1,Professional,0,Unmarried,3,58000.0,1,0,Own,Domestic,21000,26,0,0,Othe,3,1,19,0,0,0,0,0,0,0,0,6,13.8,16.56,0.0,0.0,0.0,0.0,13.8,0
8473-QXSVZA-DJP,4,Male,45,12,5,Professional,0,Unmarried,1,94000.0,4,1,Own,Foreign,24400,24,0,0,Mast,26,1,19,0,0,0,0,0,0,1,0,56,93.4,1038.36,0.0,0.0,0.0,0.0,93.4,0
8475-BZYGMZ-T83,1,Female,38,15,8,Agriculture,0,Unmarried,1,84000.0,3,1,Own,Domestic,26700,26,0,0,Amex,20,1,14,1,1,1,0,0,1,0,1,61,61.2,696.44,131.8,1626.2,221.75,3170.64,414.75,1
8477-FURXBL-V98,1,Male,47,15,8,Service,0,Unmarried,1,90000.0,2,1,Own,Foreign,25300,14,0,0,Disc,4,0,17,0,0,0,0,0,0,0,1,7,16.2,22.0,0.0,0.0,0.0,0.0,16.2,0
8484-UVTYOP-GV9,4,Female,20,10,0,Professional,0,Married,6,44000.0,1,0,Own,Foreign,12400,26,0,0,Othe,2,1,17,0,1,1,1,1,1,1,0,35,50.4,358.48,0.0,0.0,102.75,863.46,153.15,0
8485-EOQMEY-W3H,5,Female,61,14,20,Service,0,Unmarried,1,122000.0,5,1,Own,Domestic,35400,27,0,1,Visa,22,0,20,0,0,0,0,0,0,0,0,29,41.4,203.88,0.0,0.0,0.0,0.0,41.4,0
8485-LLUICH-CVV,4,Male,75,17,24,Professional,0,Unmarried,1,108000.0,0,1,Own,Domestic,53600,32,0,0,Amex,40,0,16,0,0,0,1,1,0,1,0,72,117.6,1687.4,0.0,0.0,0.0,0.0,117.6,0
8485-MQGPZC-SMF,1,Female,21,16,0,Sales,0,Married,3,68000.0,4,1,Own,Foreign,19300,25,0,1,Amex,3,0,27,0,1,0,1,1,1,0,1,20,18.8,86.44,0.0,0.0,151.25,711.3,170.05,0
8486-GACXIF-M31,3,Female,18,13,0,Sales,0,Unmarried,4,56000.0,0,1,Own,Domestic,18800,29,1,0,Visa,0,1,20,1,0,0,1,1,1,0,1,7,9.2,12.44,106.4,106.6,0.0,0.0,115.6,0
8487-TEPZCO-AVW,5,Male,45,13,3,Professional,0,Unmarried,1,84000.0,2,1,Own,Foreign,23800,35,1,1,Amex,11,0,15,0,0,0,0,0,0,0,0,25,18.2,89.44,0.0,0.0,0.0,0.0,18.2,0
8492-XMDDBH-M71,1,Male,56,13,23,Agriculture,1,Unmarried,1,148000.0,0,0,Own,Domestic,46500,22,0,1,Amex,31,0,12,0,0,0,0,0,0,1,0,66,99.0,1337.8,0.0,0.0,0.0,0.0,99.0,0
8493-ABKIAG-IAN,2,Male,30,22,2,Crafts,0,Married,4,82000.0,6,1,Own,Domestic,18900,21,0,1,Disc,12,1,13,1,1,1,0,1,1,0,1,36,33.6,233.92,129.4,907.08,139.0,1205.04,302.0,1
8494-RXQCFW-OWC,2,Male,49,19,11,Professional,0,Unmarried,2,150000.0,9,1,Own,Domestic,69800,29,0,1,Amex,10,1,16,1,0,0,0,0,1,1,0,24,53.2,231.48,122.2,481.88,0.0,0.0,175.4,0
8498-ANIERZ-SOX,3,Female,76,9,22,Sales,1,Married,2,26000.0,5,1,Lease,Domestic,4700,32,1,0,Othe,32,1,15,0,0,0,0,0,0,1,0,68,73.2,975.44,0.0,0.0,0.0,0.0,73.2,0
8503-CQVXYX-VNQ,2,Female,25,16,2,Agriculture,0,Married,6,32000.0,1,1,Own,Domestic,9900,30,0,0,Disc,7,0,17,0,1,0,1,1,0,0,0,54,34.6,392.0,0.0,0.0,167.25,2161.5,201.85,0
8503-WRYEXZ-O7H,5,Male,26,9,5,Professional,0,Married,2,40000.0,2,1,Lease,Foreign,8300,26,0,0,Disc,8,0,28,0,0,0,1,1,0,1,0,29,30.2,175.36,0.0,0.0,0.0,0.0,30.2,0
8505-MZQBHT-GH5,1,Male,62,11,14,Sales,0,Married,2,96000.0,4,0,Own,Foreign,23800,29,0,0,Visa,32,0,27,0,0,0,1,1,0,0,0,64,75.2,911.28,0.0,0.0,0.0,0.0,75.2,0
8506-AHNZEB-MOF,3,Female,51,22,10,Professional,0,Unmarried,3,156000.0,0,1,Own,Foreign,47800,21,0,0,Amex,12,0,25,1,1,1,1,1,1,1,0,32,73.4,443.84,264.8,1735.44,302.25,2294.16,640.45,1
8511-QPHJJZ-0C0,5,Male,67,14,12,Professional,1,Married,2,40000.0,12,1,Own,Domestic,11700,40,0,0,Amex,38,0,27,0,0,0,0,0,0,1,1,71,163.6,2249.24,0.0,0.0,0.0,0.0,163.6,0
8512-KZJXAA-A34,5,Male,58,13,13,Service,0,Unmarried,1,108000.0,7,1,Own,Domestic,28000,23,0,1,Mast,18,1,18,0,0,0,1,1,0,1,0,43,36.4,319.28,0.0,0.0,0.0,0.0,36.4,0
8512-RRDZYC-GKB,1,Female,67,19,27,Labor,1,Unmarried,1,60000.0,6,0,Lease,Domestic,15400,22,0,0,Mast,25,1,11,0,0,0,0,0,0,1,1,51,109.4,1058.76,0.0,0.0,0.0,0.0,109.4,0
