CustomerID,Region,Gender,Age,Education_Years,Employment_Years,Job_Category,Retired,Marital_Status,Household_Size,Household_Income,Number_Pets,Home_Owner,Car_Ownership,Car_Brand,Car_Value,Commute_Distance,Political_Party,Votes,Credit_Card,Credit_Card_Tenure,Active_Lifestyle,TV_Watching_Hours,Streaming_Svcs,Wireless_Internet,Smart_Phone,Twitter_Acct,LinkedIn_Acct,Facebook_Acct,News_Subscriber,Coupon_Redemption,Brand_Tenure_Months,Monthly_Spend_ProductA,Cumulative_Spend_ProductA,Monthly_Spend_ProductB,Cumulative_Spend_ProductB,Monthly_Spend_ProductC,Cumulative_Spend_ProductC,Total_Avg_Monthly_Spend,High_Value_Customer,Invalid_Reasons
3328-JFBBON-Q61,3,Male,41,19,3,Professional,0,Unmarried,2,190000.0,3,1,Own,Foreign,49500,18,1,1,Disc,1,1,16,1,0,0,0,1,0,0,0,1,3.6,0.72,75.6,15.12,0.0,0.0,79.2,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
3335-MFSNGA-J31,1,Female,70,11,29,Service,0,Unmarried,1,224000.0,2,1,Nocar,Nan,0,19,1,0,Amex,37,1,16,0,0,1,1,1,0,1,0,71,115.2,1639.56,0.0,0.0,0.0,0.0,115.2,0,Car_Value below threshold
3344-GVIPWZ-BTV,5,Male,29,17,2,Professional,0,Unmarried,1,134000.0,2,0,Own,Foreign,30000,22,1,0,Amex,2,0,18,1,0,0,0,0,1,0,1,6,13.2,12.64,95.8,90.6,0.0,0.0,109.0,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
3348-VWOBBR-QDR,3,Female,18,13,0,Professional,0,Unmarried,1,40000.0,1,1,Own,Domestic,10400,21,0,0,Mast,0,1,20,0,0,0,0,0,0,0,1,2,21.0,8.44,0.0,0.0,0.0,0.0,21.0,0,Cumulative < Monthly for ProductA
3354-WCLEQU-U7X,4,Female,32,21,3,Service,0,Married,2,128000.0,2,0,Nocar,Nan,0,20,1,1,Disc,13,0,21,1,1,1,0,0,1,0,0,35,32.4,229.84,180.2,1189.48,151.75,1347.9,364.35,1,Car_Value below threshold
3385-SXGCON-MA7,3,Male,50,20,4,Sales,0,Married,2,100000.0,0,0,Nocar,Nan,0,19,0,0,Disc,22,0,19,1,1,1,1,1,1,1,0,50,40.8,454.28,357.4,3416.2,488.25,6027.54,886.45,1,Car_Value below threshold
3385-TQXPQZ-97K,3,Male,24,15,1,Service,0,Unmarried,3,122000.0,3,1,Own,Domestic,23000,21,0,0,Disc,3,1,16,0,0,0,1,1,0,0,0,4,14.8,12.32,0.0,0.0,0.0,0.0,14.8,0,Cumulative < Monthly for ProductA
3393-NQWUZE-BLU,2,Male,30,14,2,Professional,0,Married,4,142000.0,0,1,Nocar,Nan,0,25,0,0,Disc,12,1,27,1,1,1,1,1,1,1,0,65,50.8,621.24,214.2,2675.12,320.75,4910.82,585.75,1,Car_Value below threshold
3398-MLXGWI-AY9,5,Female,58,14,27,Labor,1,Unmarried,1,18000.0,2,0,Nocar,Nan,0,34,0,0,Amex,25,0,0,0,0,0,0,0,0,1,0,57,43.6,480.52,0.0,0.0,0.0,0.0,43.6,0,Car_Value below threshold
3400-LNIAAN-QRC,1,Female,68,15,23,Professional,0,Married,2,108000.0,2,0,Nocar,Nan,0,18,0,0,Visa,38,0,22,0,0,0,1,0,1,1,1,71,91.2,1275.44,0.0,0.0,0.0,0.0,91.2,0,Car_Value below threshold
3401-LGDNVB-E53,4,Male,22,16,0,Sales,0,Unmarried,1,40000.0,2,0,Own,Foreign,10200,22,0,1,Amex,1,1,22,0,0,0,0,0,0,0,1,1,5.8,1.16,0.0,0.0,0.0,0.0,5.8,0,Cumulative < Monthly for ProductA
3417-CXQKVG-Y5B,3,Male,66,14,30,Service,1,Unmarried,1,76000.0,0,0,Nocar,Nan,0,24,1,0,Amex,26,1,15,0,0,0,1,1,0,1,0,60,95.8,1175.32,0.0,0.0,0.0,0.0,95.8,0,Car_Value below threshold
3421-JRQVBI-0GE,4,Male,70,19,31,Labor,0,Married,2,324000.0,1,0,Nocar,Nan,0,18,0,1,Amex,33,0,27,1,1,1,1,1,1,1,0,69,140.0,1895.72,364.8,4797.48,653.75,10410.06,1158.55,1,Car_Value below threshold
3427-RFRVJO-UTV,4,Male,51,12,4,Sales,0,Unmarried,1,46000.0,2,0,Nocar,Nan,0,31,0,1,Visa,16,0,22,0,0,0,0,0,0,0,1,34,66.2,447.6,0.0,0.0,0.0,0.0,66.2,0,Car_Value below threshold
3432-TSCYSJ-VAA,5,Female,19,14,0,Labor,0,Married,4,34000.0,11,1,Own,Domestic,12100,33,0,0,Mast,1,1,22,1,1,1,0,1,1,0,0,4,12.8,10.12,128.4,89.88,127.0,98.58,268.2,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
3436-NIDSLT-XB7,1,Female,18,13,0,Agriculture,0,Married,4,28000.0,0,1,Lease,Foreign,5700,38,1,1,Mast,0,1,16,0,0,0,1,1,0,0,0,4,37.4,36.48,0.0,0.0,0.0,0.0,37.4,0,Cumulative < Monthly for ProductA
3443-KKJGID-BHV,3,Female,33,19,0,Sales,0,Unmarried,1,98000.0,7,1,Own,Domestic,25700,20,1,0,Mast,2,1,22,1,1,1,1,1,1,0,0,4,10.8,11.0,168.6,87.24,134.75,86.76,314.15,1,Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
3451-IFSLIR-IY6,3,Female,44,16,1,Sales,0,Married,2,140000.0,2,1,Nocar,Nan,0,27,0,1,Mast,1,0,0,1,1,1,1,1,1,0,1,1,7.0,1.4,148.8,29.76,163.5,39.24,319.3,1,Car_Value below threshold; Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
3465-PTIFZV-V37,2,Female,42,20,5,Professional,0,Married,2,160000.0,3,1,Nocar,Nan,0,30,0,0,Mast,17,1,18,0,0,0,0,0,0,1,0,32,22.4,138.32,0.0,0.0,0.0,0.0,22.4,0,Car_Value below threshold
3467-PIBLSV-KCB,1,Male,34,9,8,Crafts,0,Married,2,44000.0,1,0,Nocar,Nan,0,20,0,0,Othe,16,1,19,0,0,0,1,0,0,1,1,41,34.6,322.92,0.0,0.0,0.0,0.0,34.6,0,Car_Value below threshold
3477-CTHOBG-VL2,5,Female,68,16,9,Sales,0,Unmarried,1,102000.0,12,1,Nocar,Nan,0,22,0,0,Mast,3,0,26,0,0,0,1,1,0,0,0,2,20.0,12.96,0.0,0.0,0.0,0.0,20.0,0,Car_Value below threshold; Cumulative < Monthly for ProductA
3493-FCRLYI-KXB,2,Female,38,16,5,Professional,0,Married,4,110000.0,1,1,Nocar,Nan,0,20,0,0,Disc,1,0,14,1,1,1,1,1,1,0,0,5,9.4,12.84,201.8,143.96,238.25,214.32,449.45,1,Car_Value below threshold; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
3515-LJUKUJ-VPV,3,Male,71,14,25,Service,1,Married,2,120000.0,0,1,Nocar,Nan,0,35,1,1,Amex,39,0,28,0,1,1,1,1,0,1,0,71,116.6,1563.0,0.0,0.0,317.0,5379.36,433.6,1,Car_Value below threshold
3517-FHPTRR-Q9L,5,Male,28,15,3,Service,0,Married,3,36000.0,1,0,Own,Foreign,7800,19,1,1,Mast,2,1,20,0,0,0,0,0,1,0,0,4,9.0,8.4,0.0,0.0,0.0,0.0,9.0,0,Cumulative < Monthly for ProductA
3523-XGUHKK-014,3,Female,47,16,16,Professional,0,Married,2,164000.0,7,1,Nocar,Nan,0,20,0,1,Disc,14,0,21,1,0,0,0,0,0,0,0,39,28.8,247.84,141.8,1093.6,0.0,0.0,170.6,0,Car_Value below threshold
3525-CBTZIU-Y6O,1,Male,28,12,6,Crafts,0,Unmarried,2,44000.0,1,0,Own,Foreign,10500,20,0,1,Mast,2,1,16,0,0,0,0,1,0,0,0,5,7.0,2.72,0.0,0.0,0.0,0.0,7.0,0,Cumulative < Monthly for ProductA
3532-JLPJBS-69C,3,Female,53,12,19,Agriculture,0,Unmarried,1,136000.0,2,1,Nocar,Nan,0,26,1,1,Disc,28,0,16,0,0,0,0,1,1,1,0,57,96.2,1074.68,0.0,0.0,0.0,0.0,96.2,0,Car_Value below threshold
3550-PQUPPM-42T,3,Male,53,20,11,Sales,0,Married,3,141000.0,1,1,Nocar,Nan,0,23,1,1,Disc,13,0,10,1,1,1,1,1,1,0,0,36,13.6,97.6,197.0,1354.88,306.25,2651.04,516.85,1,Car_Value below threshold
3553-XGNZFG-OB9,5,Male,33,15,5,Agriculture,0,Unmarried,1,60000.0,0,0,Nocar,Nan,0,25,0,0,Disc,11,1,29,0,0,0,0,1,0,1,0,33,25.2,178.64,0.0,0.0,0.0,0.0,25.2,0,Car_Value below threshold
3554-OJYRAN-YVT,1,Male,56,10,5,Sales,0,Married,2,64000.0,0,0,Lease,Domestic,15800,21,0,0,Visa,3,0,22,0,0,0,1,1,0,1,0,5,9.2,3.52,0.0,0.0,0.0,0.0,9.2,0,Cumulative < Monthly for ProductA
3562-CEMATP-TXV,3,Male,44,16,6,Sales,0,Unmarried,1,64000.0,6,1,Nocar,Nan,0,26,0,1,Visa,6,0,16,0,0,0,0,0,1,0,0,11,14.0,52.12,0.0,0.0,0.0,0.0,14.0,0,Car_Value below threshold
3583-HKTLOS-QZ8,4,Female,47,19,5,Professional,0,Unmarried,1,104000.0,1,0,Nocar,Nan,0,27,1,0,Disc,2,1,15,1,0,0,0,0,1,0,1,3,14.4,11.28,75.8,24.48,0.0,0.0,90.2,0,Car_Value below threshold; Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
3615-TLLDOM-3IM,5,Female,27,15,4,Labor,0,Unmarried,1,80000.0,2,1,Nocar,Nan,0,25,0,0,Mast,9,0,22,1,0,1,0,0,1,0,0,28,41.8,249.04,154.8,921.32,0.0,0.0,196.6,0,Car_Value below threshold
3622-HJXJEO-XEA,4,Female,30,14,1,Service,0,Unmarried,2,34000.0,7,0,Lease,Domestic,11200,26,0,0,Visa,2,0,21,0,0,0,0,0,0,0,0,2,9.2,1.92,0.0,0.0,0.0,0.0,9.2,0,Cumulative < Monthly for ProductA
3622-JHDLVP-V1E,1,Female,48,19,12,Service,0,Unmarried,1,121000.0,13,1,Nocar,Nan,0,#Null!,1,1,Disc,4,1,15,1,1,1,1,1,1,0,1,17,18.6,60.76,223.2,674.52,343.0,1418.7,584.8,1,Car_Value below threshold
3646-KWPMLI-9I2,5,Female,25,13,0,Sales,0,Married,3,60000.0,11,1,Nocar,Nan,0,29,1,1,Visa,7,1,27,0,0,0,0,0,0,1,0,34,26.2,194.48,0.0,0.0,0.0,0.0,26.2,0,Car_Value below threshold
3655-ZHJTWA-JVN,1,Male,51,17,6,Sales,0,Unmarried,1,72000.0,0,1,Nocar,Nan,0,21,0,0,Amex,8,0,20,0,0,1,1,1,0,0,0,29,39.8,209.32,0.0,0.0,0.0,0.0,39.8,0,Car_Value below threshold
3659-WWBGSY-Y20,5,Male,59,16,15,Professional,0,Unmarried,1,124000.0,3,1,Nocar,Nan,0,30,0,0,Disc,16,0,14,0,0,0,0,0,0,1,0,53,46.2,543.64,0.0,0.0,0.0,0.0,46.2,0,Car_Value below threshold
3664-BLRUZH-TSB,1,Female,21,16,0,Professional,0,Unmarried,2,46000.0,0,1,Nocar,Nan,0,27,0,0,Visa,4,1,21,1,1,0,1,1,1,0,1,11,11.4,39.92,161.4,336.56,186.75,450.06,359.55,1,Car_Value below threshold
3667-DGDYGJ-SJO,4,Female,25,15,2,Crafts,0,Married,4,32000.0,2,0,Nocar,Nan,0,15,0,0,Mast,8,0,28,1,0,0,0,0,0,0,0,11,17.8,38.04,88.2,202.6,0.0,0.0,106.0,0,Car_Value below threshold
3668-RNOYGG-AS5,5,Female,61,19,10,Professional,0,Unmarried,1,84000.0,0,0,Lease,Foreign,26700,21,1,0,Mast,3,1,25,1,1,1,1,1,1,0,0,5,21.0,23.0,161.0,141.6,178.5,166.38,360.5,1,Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
3675-ORXDIG-S0B,1,Female,50,12,1,Sales,0,Married,3,62000.0,6,1,Lease,Foreign,13700,20,0,0,Visa,1,0,24,1,0,0,0,0,0,0,0,5,7.2,21.48,70.0,57.88,0.0,0.0,77.2,0,Cumulative < Monthly for ProductB
3683-KFUDQK-1LJ,1,Female,56,22,11,Professional,0,Unmarried,1,175000.0,5,1,Nocar,Nan,0,17,0,1,Mast,13,1,21,0,1,1,1,0,1,1,1,45,64.2,560.24,0.0,0.0,137.75,1366.62,201.95,0,Car_Value below threshold
3686-HKVHPL-GU6,1,Female,66,16,3,Sales,0,Unmarried,1,42000.0,0,1,Nocar,Nan,0,25,0,0,Othe,28,1,27,0,0,0,1,1,0,1,0,62,40.8,500.04,0.0,0.0,0.0,0.0,40.8,0,Car_Value below threshold
3689-EBNKFV-ZQ3,1,Female,60,14,7,Professional,0,Married,2,118000.0,0,1,Nocar,Nan,0,23,0,1,Mast,10,0,8,1,0,0,0,1,1,0,0,19,16.4,78.72,141.0,515.92,0.0,0.0,157.4,0,Car_Value below threshold
3699-VWOREM-6X8,5,Male,48,18,7,Professional,0,Married,2,188000.0,6,0,Nocar,Nan,0,27,0,1,Amex,14,1,20,0,0,0,1,0,1,0,0,36,20.0,140.36,0.0,0.0,0.0,0.0,20.0,0,Car_Value below threshold
3702-CMRZWS-4I0,2,Male,20,9,0,Sales,0,Unmarried,2,30000.0,5,0,Nocar,Nan,0,29,0,0,Mast,2,1,20,0,0,0,1,0,0,0,0,21,27.8,109.16,0.0,0.0,0.0,0.0,27.8,0,Car_Value below threshold
3728-ELNOUE-F95,3,Male,26,16,4,Crafts,0,Unmarried,1,68000.0,15,1,Lease,Foreign,16100,18,0,1,Disc,1,1,9,1,1,1,1,0,1,0,0,3,8.4,4.4,183.4,78.24,136.25,54.72,328.05,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
3741-ABJXPY-CMH,5,Female,55,14,26,Crafts,0,Married,2,130000.0,0,1,Nocar,Nan,0,26,0,1,Mast,26,0,21,0,0,0,1,1,0,1,0,46,59.4,486.64,0.0,0.0,0.0,0.0,59.4,0,Car_Value below threshold
3743-WMVESG-C4C,4,Male,45,23,2,Sales,0,Unmarried,1,116000.0,11,0,Own,Domestic,31700,25,0,1,Disc,2,1,18,1,1,0,1,0,1,0,0,4,10.8,4.96,152.6,75.68,128.5,92.94,291.9,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
3781-YLZJMC-441,4,Male,26,17,0,Professional,0,Unmarried,2,32000.0,6,0,Own,Domestic,7400,24,1,0,Amex,1,1,0,1,0,1,1,0,1,0,1,1,7.6,1.52,125.6,25.12,0.0,0.0,133.2,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
3784-JTJIKX-D8Y,4,Male,55,13,16,Labor,0,Unmarried,1,103000.0,7,0,Own,Foreign,56600,22,0,0,Visa,3,1,23,1,1,0,1,1,1,0,0,4,19.8,19.88,140.0,86.44,120.75,87.78,280.55,1,Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
3789-UDLMOK-4MN,1,Female,55,16,7,Sales,0,Unmarried,1,98000.0,8,1,Nocar,Nan,0,27,0,0,Mast,12,0,17,0,0,0,1,0,0,1,0,49,56.6,546.96,0.0,0.0,0.0,0.0,56.6,0,Car_Value below threshold
3790-TBKXXV-944,2,Female,59,18,20,Crafts,0,Unmarried,1,257000.0,2,0,Nocar,Nan,0,28,0,1,Disc,40,0,18,0,1,0,1,1,0,1,0,72,277.6,4014.48,0.0,0.0,182.75,3180.96,460.35,1,Car_Value below threshold
3801-VGHGEZ-SSN,4,Male,24,9,1,Professional,0,Married,9,30000.0,0,1,Nocar,Nan,0,27,1,1,Mast,6,0,25,0,0,0,1,0,0,1,0,41,47.4,357.44,0.0,0.0,0.0,0.0,47.4,0,Car_Value below threshold
3803-ZZJFFN-0WH,4,Male,26,10,3,Professional,0,Unmarried,3,40000.0,7,1,Nocar,Nan,0,22,1,1,Visa,3,1,23,0,0,0,0,0,0,0,0,5,12.6,15.08,0.0,0.0,0.0,0.0,12.6,0,Car_Value below threshold
3820-FTKKWP-LH9,5,Female,18,13,0,Crafts,0,Unmarried,1,30000.0,0,0,Nocar,Nan,0,19,0,0,Mast,0,1,18,0,0,0,0,0,0,0,1,9,13.6,21.76,0.0,0.0,0.0,0.0,13.6,0,Car_Value below threshold
3832-WTQMZS-ZC5,5,Female,35,19,8,Crafts,0,Unmarried,1,162000.0,0,1,Nocar,Nan,0,36,1,0,Disc,17,0,16,0,1,1,1,1,1,0,0,49,35.4,397.76,0.0,0.0,212.5,2358.06,247.9,0,Car_Value below threshold
3842-AZGVSF-4XY,4,Male,37,17,3,Professional,0,Unmarried,1,120000.0,0,0,Nocar,Nan,0,27,0,1,Amex,6,0,22,0,1,1,1,1,1,1,0,22,16.6,65.12,0.0,0.0,142.0,709.2,158.6,0,Car_Value below threshold
3854-JFVVZN-I26,4,Male,48,6,13,Sales,0,Unmarried,1,92000.0,3,1,Lease,Domestic,24700,21,0,1,Othe,2,0,22,0,0,0,1,1,0,0,0,4,4.8,1.6,0.0,0.0,0.0,0.0,4.8,0,Cumulative < Monthly for ProductA
3870-RUGFIR-XKA,1,Female,18,13,0,Service,0,Unmarried,1,44000.0,0,1,Nocar,Nan,0,20,1,1,Disc,0,1,21,0,0,1,1,1,1,0,1,4,22.0,16.6,0.0,0.0,0.0,0.0,22.0,0,Car_Value below threshold; Cumulative < Monthly for ProductA
3872-YBCXVM-0FD,5,Male,48,14,4,Sales,0,Married,3,44000.0,2,0,Lease,Domestic,9400,34,0,0,Visa,1,1,18,0,1,1,1,1,1,0,1,1,9.6,1.92,0.0,0.0,128.0,30.72,137.6,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductC
3900-UQUFHI-RSI,2,Male,25,15,0,Professional,0,Married,3,46000.0,2,1,Lease,Foreign,12400,27,0,0,Visa,1,0,19,0,0,0,1,1,0,0,1,1,5.4,1.08,0.0,0.0,0.0,0.0,5.4,0,Cumulative < Monthly for ProductA
3912-EDPWEY-1ZP,3,Female,44,19,1,Sales,0,Unmarried,1,118000.0,6,1,Nocar,Nan,0,26,0,0,Mast,21,0,24,0,0,0,0,0,0,1,0,48,33.8,339.12,0.0,0.0,0.0,0.0,33.8,0,Car_Value below threshold
3914-QCIBKN-54B,5,Male,72,10,32,Service,0,Married,2,176000.0,1,1,Nocar,Nan,0,30,1,1,Mast,39,1,32,0,0,0,0,1,1,1,0,72,260.2,3750.16,0.0,0.0,0.0,0.0,260.2,0,Car_Value below threshold
3925-TLDSPA-F84,4,Male,76,6,13,Professional,1,Unmarried,1,32000.0,4,0,Nocar,Nan,0,20,1,0,Visa,40,0,20,0,0,0,1,1,0,1,0,72,88.2,1350.92,0.0,0.0,0.0,0.0,88.2,0,Car_Value below threshold
3930-ZVCNTJ-4AM,4,Female,57,10,15,Service,0,Unmarried,1,112000.0,21,1,Own,Domestic,24500,27,1,1,Visa,2,0,27,0,0,0,0,0,0,0,0,5,18.2,15.24,0.0,0.0,0.0,0.0,18.2,0,Cumulative < Monthly for ProductA
3948-QYMTYJ-AWC,2,Male,29,16,3,Service,0,Unmarried,1,70000.0,0,1,Nocar,Nan,0,36,0,1,Mast,2,1,31,1,1,1,1,1,0,0,0,3,13.8,9.48,159.2,56.92,132.75,71.28,305.75,1,Car_Value below threshold; Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
3964-QJWTRG-NPN,1,Female,20,15,0,Professional,0,Unmarried,3,62000.0,0,0,Own,Domestic,14300,22,1,1,Mast,2,0,13,1,0,1,0,1,0,0,1,5,26.0,27.52,118.0,100.88,0.0,0.0,144.0,0,Cumulative < Monthly for ProductB
3997-ODNQKQ-P12,1,Female,40,14,3,Sales,0,Unmarried,5,92000.0,10,0,Own,Domestic,21400,15,0,0,Disc,3,0,12,1,1,1,0,0,1,0,0,6,16.6,13.64,104.4,105.48,88.75,119.04,209.75,0,Cumulative < Monthly for ProductA
4014-VBNRDY-ALW,1,Male,18,13,0,Sales,0,Unmarried,1,96000.0,6,1,Own,Foreign,22400,16,1,0,Mast,1,1,17,0,0,1,1,1,1,0,0,4,11.6,5.36,0.0,0.0,0.0,0.0,11.6,0,Cumulative < Monthly for ProductA
4023-IGMCSH-XUV,4,Female,61,13,4,Sales,0,Unmarried,1,80000.0,3,1,Nocar,Nan,0,23,0,1,Visa,18,0,16,0,0,0,0,0,0,0,0,35,53.4,372.0,0.0,0.0,0.0,0.0,53.4,0,Car_Value below threshold
4060-BYFVHS-PQ9,3,Female,62,14,13,Professional,0,Unmarried,2,144000.0,2,0,Nocar,Nan,0,29,1,1,Visa,16,0,28,1,0,0,0,0,0,1,0,35,23.6,157.0,101.4,725.76,0.0,0.0,125.0,0,Car_Value below threshold
4063-VPEQEG-YXD,2,Male,29,13,1,Professional,0,Unmarried,2,64000.0,1,1,Nocar,Nan,0,33,0,1,Amex,8,1,19,1,0,0,0,0,0,0,0,11,20.6,53.84,105.2,232.24,0.0,0.0,125.8,0,Car_Value below threshold
4070-SNUNJA-68Y,4,Male,39,14,2,Sales,0,Unmarried,2,66000.0,0,0,Nocar,Nan,0,31,0,0,Disc,6,0,16,0,0,0,0,0,0,0,0,6,33.0,50.44,0.0,0.0,0.0,0.0,33.0,0,Car_Value below threshold
4080-UQGRFL-92T,1,Male,64,12,25,Service,0,Married,2,129000.0,8,1,Nocar,Nan,0,18,1,1,Disc,28,0,19,1,0,1,1,0,0,1,0,59,70.4,890.84,122.4,1356.56,0.0,0.0,192.8,0,Car_Value below threshold
4105-ULOEFY-SDR,5,Female,19,14,0,Labor,0,Married,4,34000.0,6,1,Lease,Domestic,9800,35,0,1,Visa,1,1,23,1,0,0,0,0,0,0,0,3,8.4,4.28,99.4,38.28,0.0,0.0,107.8,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
4109-JHKHTK-DYJ,5,Male,37,17,1,Sales,0,Married,2,44000.0,5,1,Own,Domestic,11000,38,0,0,Amex,3,1,18,1,0,1,1,0,0,0,0,3,17.8,9.64,100.6,46.64,0.0,0.0,118.4,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
4129-FSTETP-3BF,5,Female,24,14,1,Professional,0,Married,2,64000.0,2,0,Own,Foreign,14900,21,1,1,Visa,3,0,26,1,1,1,1,0,1,0,0,5,14.8,10.72,125.4,112.04,101.0,109.26,241.2,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
4130-XFRRXQ-BSO,5,Female,27,11,1,Sales,0,Married,3,34000.0,6,0,Own,Foreign,8300,29,0,1,Visa,1,1,18,0,0,0,1,1,0,0,0,1,4.4,0.88,0.0,0.0,0.0,0.0,4.4,0,Cumulative < Monthly for ProductA
4138-WUCRKF-AMD,3,Male,63,11,20,Agriculture,0,Unmarried,1,176000.0,3,1,Nocar,Nan,0,30,0,1,Mast,38,0,24,0,0,0,1,1,0,1,0,71,175.0,2522.72,0.0,0.0,0.0,0.0,175.0,0,Car_Value below threshold
4150-CVJKRV-XXO,5,Male,25,14,0,Sales,0,Unmarried,5,54000.0,0,1,Lease,Foreign,11500,36,1,1,Mast,1,1,16,0,0,0,0,0,0,0,0,2,15.8,4.08,0.0,0.0,0.0,0.0,15.8,0,Cumulative < Monthly for ProductA
4157-SFKIZN-I6C,5,Male,69,17,18,Professional,0,Married,2,128000.0,0,1,Nocar,Nan,0,28,0,1,Amex,40,1,22,1,1,1,1,1,1,1,0,72,258.0,3648.44,259.2,3659.56,398.25,6683.16,915.45,1,Car_Value below threshold
4165-ALPCJC-YBT,4,Male,34,18,6,Crafts,0,Married,2,194000.0,13,1,Own,Foreign,41100,25,0,1,Amex,1,0,24,1,1,1,1,1,1,1,0,2,26.2,9.2,182.6,45.2,196.0,68.88,404.8,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
4166-FORUSS-SV2,5,Female,37,12,4,Sales,0,Married,3,70000.0,0,0,Own,Domestic,11800,23,0,0,Visa,2,1,18,0,0,0,0,0,0,0,0,3,12.8,5.52,0.0,0.0,0.0,0.0,12.8,0,Cumulative < Monthly for ProductA
4166-MFJSXA-T7W,3,Female,56,20,24,Crafts,0,Unmarried,3,296000.0,6,1,Nocar,Nan,0,14,1,0,Amex,24,0,23,0,0,0,1,0,0,1,0,46,69.8,600.52,0.0,0.0,0.0,0.0,69.8,0,Car_Value below threshold
4174-ALPRQK-RNU,1,Male,62,15,10,Professional,0,Married,4,168000.0,0,1,Nocar,Nan,0,19,0,0,Amex,8,0,19,0,0,0,0,0,0,0,0,9,10.2,22.12,0.0,0.0,0.0,0.0,10.2,0,Car_Value below threshold
4185-MLJWGK-0LF,1,Male,24,8,2,Service,0,Unmarried,2,40000.0,3,0,Nocar,Nan,0,13,1,1,Visa,6,1,19,0,0,0,0,0,0,1,0,30,30.4,181.56,0.0,0.0,0.0,0.0,30.4,0,Car_Value below threshold
4201-NGKFVP-LEL,3,Male,47,17,1,Sales,0,Married,2,68000.0,0,1,Nocar,Nan,0,23,1,0,Mast,23,1,18,1,0,1,0,1,1,0,0,53,28.6,265.08,151.6,1585.48,0.0,0.0,180.2,0,Car_Value below threshold
4232-OLMAKY-ZP8,2,Male,18,11,0,Sales,0,Unmarried,3,38000.0,0,1,Own,Foreign,11400,40,1,1,Mast,1,0,15,1,0,1,0,1,1,0,1,2,6.6,3.0,106.0,11.88,0.0,0.0,112.6,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
4239-KEBCHA-N3P,3,Female,55,13,15,Professional,0,Unmarried,1,117000.0,0,1,Nocar,Nan,0,34,1,0,Disc,33,1,26,0,0,0,0,0,0,1,1,68,103.6,1511.76,0.0,0.0,0.0,0.0,103.6,0,Car_Value below threshold
4249-CTACXB-5SC,5,Male,28,14,3,Professional,0,Married,7,40000.0,0,1,Nocar,Nan,0,19,1,0,Amex,10,1,21,0,0,0,0,0,0,0,0,30,72.2,431.28,0.0,0.0,0.0,0.0,72.2,0,Car_Value below threshold
4251-UJCSCO-W61,2,Male,56,13,4,Sales,0,Married,2,86000.0,0,0,Nocar,Nan,0,26,0,0,Mast,22,0,31,0,0,0,1,1,0,1,1,49,57.0,556.04,0.0,0.0,0.0,0.0,57.0,0,Car_Value below threshold
4273-YIIQIX-HWY,1,Male,43,15,6,Sales,0,Unmarried,1,60000.0,0,0,Own,Foreign,12700,29,1,1,Mast,1,0,13,1,0,0,0,0,1,0,0,2,11.2,3.08,97.2,17.72,0.0,0.0,108.4,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
4275-IOZLLU-SSP,2,Male,36,18,3,Sales,0,Unmarried,2,110000.0,0,1,Nocar,Nan,0,24,1,1,Visa,5,0,23,1,0,1,0,0,1,0,0,13,13.8,39.2,126.4,280.36,0.0,0.0,140.2,0,Car_Value below threshold
4300-WWXJNA-95I,4,Male,34,12,1,Sales,0,Unmarried,1,70000.0,0,1,Own,Domestic,16200,20,0,1,Visa,4,1,21,0,0,0,0,0,0,1,0,5,14.8,13.76,0.0,0.0,0.0,0.0,14.8,0,Cumulative < Monthly for ProductA
4302-GUZPUB-8Z0,2,Female,57,20,18,Professional,0,Married,2,164000.0,2,0,Nocar,Nan,0,34,0,0,Mast,31,0,17,1,1,1,1,1,1,1,0,60,123.8,1511.32,170.6,2070.52,225.5,3322.74,519.9,1,Car_Value below threshold
